,Comments,Comment ID
130,"I have been using Pixel 6a for the past 6 months, and I would not recommend someone to buy the tensor chip A series of Google. Heat management is a big issue. The phone heats up quickly. Suppose you use Google Maps to go somewhere. After 20 mins, the phone will automatically switch to dark mode to cool down the device. You cannot see the navigation in the day in dark mode. Another incident was I was on an important Zoom call. The device closed the app automatically to cool down the device. There was no way I could shut that feature. I had to wait for the device to cool down. The call was barely 1-1.30 hr. Yes, the photos are amazingly superb, but I have to charge the phone twice a day to keep it live. Pixel A series phones were good till Pixela. It was its peak. Now its downfall, I feel.",420385_1
131,No use when battery is shit as last,718664_1
132,Elephant in the room: shitty tensor (Exynos) chipset with amazing heating issues and very dim and bad quality display.,99530_1
133,Groud 3 - Will buy once after price drop,553766_1
134,Just wait for the Big Billion Sale and buy the Pixel 7 at a better price....40k for this phone isn't worth it,465923_1
135,20 watt wired and 7.5 watt wirless charging in 2023 and you call it a solid upgrade.?? Its a joke,982807_1
136,group 3 who won't even buy the phone just here for google,311079_1
137,Group 2,821659_1
138,It would be great if you make a video about a comparison between Google Pixel 7a and Samsung Galaxy a54,256044_1
139,Overpriced.,265129_1
140,Don't rush on this. Just wait until bbd sale.,686702_1
141,Group 4,319555_1
142,3:24 what? 🤨,65889_1
143,"i will probably go with group 1. Investing in a phone more than 20k is stupidity. The reason is simple, use a phone like a phone and not a computer and a DLSR. Not so complicated right?",412092_1
144,Group 1 :  be patient. You know what I mean 😂,562666_1
145,Over priced - go for  Pixel 7 at rs 44k,938178_1
146,Good with pixel4a ❤,339896_1
147,"Compare camera with pixel 7, onepls 11r, onepls 11, samsung s21 fe.
Then I will tell in which group I am.",88898_1
148,bro can  u make a 7and 7a comparision,576657_1
149,I am in sale group,379973_1
150,"The user experience on a pixel is world class, you can buy any pixel phone just for the fact that you will get pure android.",378566_1
151,Bhai ne bola group 2 toh group 2 baki kuch nhi,609861_1
152,isn't pixel 7 available at 45000 on amazon? Why would someone get this at basically the same price?,286808_1
153,overpriced.... 30k would have given us a better choice.,455623_1
154,Group 2,836667_1
155,I just have a issue with the price like on amazon the pixel 7 proper is 45k! So for 1k extra doesnt the 7 make more sense? Waiting for some major price drops like the 6a,962962_1
156,we need a camera comparison between pixel 7A and galaxy s21 fe..,624157_1
157,So the people who buys 6A like wasted time and money 😂,436406_1
158,"I was willing to buy the next pixel phone but it has no fast charging and no 256gb store which are a must for me, guess I gotta wait for the nothing phone 2",514255_1
159,Was there any hitting issue you faced in your test???,243388_1
160,"Go for S21 FE, Still it is the best phone to buy in value for money category",256733_1
161,Will 7a record call automatically like Samsung phones.?,910988_1
162,Group 3 people are the ones who wait for Big Billion Days and Great Indian Festival where we can see massive price drops 🤓,517429_1
163,Group 2. Because it is still a good package in the price of 40k but as the Google pixel 6a I think its price will also go down so wpi will wait for it,351691_1
164,"1. No 256GB option
2. eSim is still not ready for Indian market
3. Should have 120 Hz AMOLED",805236_1
165,"DO Not Buy. Coming from an LGV40ThinQ  to  Pixel 7 (Not Pro) - I feel Downgraded. 

Pixel 7 : *IS A FAUX iPHONE - Let's start there. Know what you're getting into. About 2 weeks owning and using frequently and for many things.

NO HEADPHONE JACK?! THE ONE THING YOU HAD TO MOCK OR EMULATE, REALLY?! As an Audio Lover, A whole generation of people who still know how to use headphone jacks and connect their things to boomin sound systems with 15s and such? - You even have an Equalizer? FOR WHAT? This thing has BAD SOUND! BAD SPEAKERS! (Compared to my LG, That is, Thing was amazing)

Overheats on basic use, VERY HOT VERY VERY HOT? Not using Camera AT ALL? (Seemed to be a ""reason"") HOT AF ON just basic Pokemon Go use? What? Just watch it Glow Red while only attempting to download a few files. I feel I'm going to break it. No kidding. It's that hot. With no case even. 

Navigation buttons / Cannot re-arrange.  What?  Why? Hello?   I see on Forums Years of asking ""WHY?"", so Why?

Pull down top menu? Can't pull down on it's side, There is no Wide, Sidescreen variation, you HAVE to rotate and pull down from top. ONLY

The Camera on the back? Bulbus! edged, sticks out a lot. If you get a message? Phone ""Flat"" on a table? - This thing will slide around as if it was the Winter Olympics.

SLICK CASE - Will slide out of, off of, into, anything. Buy a case ASAP - All Cases I Found btw? If it's not a clunky OTTER style, it's not Flush with the surface. Mostly bad cases for a mostly bad device. *adjusts glasses*

Short battery life that begs me to turn on ""Saver"" features. ""No"" - I want full power, good brightness, loud sound. etc. The base functions of the device Suffer on this electronic and I'm just not sure why.

The Camera? Nice, But - The App it's self (google photos) seems to stumble (maybe it's just me) on most base functions as well, there is no quick way to edit, sometimes, other than RIGHT when you take the pic, this is fine, but the finalization step is a bit tedious when trying to get multiple pics in a timely manner. I'm not a fan of using 3rd part apps constatly (Paying, free versions, ads, etc just to edit a pic my phone took? cmon now, Better default software pls)

The power button and general hand use, Already kinda annoyed that Taking a screencap now makes me pinch and push one side of my phone in order to hit the power and vol down at the same time? Like? What?   Makes WAY more sense, even for smaller hands, to have the buttons be on Opposite sides of the phone? *If it was built to be so quick 1 handed, then why even include the on screen navigation buttons that you can't adjust /at all /ever? As a formality? a barely functional lie? - My point, Reaching one's thumb, as a right handed person, to the bottom left corner, to go ""BACK"" - A VERY COMMON PRACTICE?!, Is just a massive NO, BAD, BAD PHONE MAKERS, THINK ABOUT WHAT YOU DID! you're almost forcing iPhone mock controls or 2 handed use? oof.

There is no High Screen Resolution for the reg 7, Only Pro* - No 1440p for you, just 1080 (which is fine imo)

The Updates I got? All security, not really any ease of use - So I guess they are hard up to keep this thing like THIS, A Mess. 

Justify owning this thing however you wish, but I see why they pushed me out the door after I was ""Dumb enough"" to not inquire about the Samsung I could have got instead. I can't return it and there is no insurance on it. GG. I better just suck it up and treat her with respect, unlike it's developers. (I can prolly think of more, this is it for now / Should do a real review)

This was a Fail.",206067_1
166,this video makes me sad ;( i just bought pixel 6a 5 days back,877151_1
167,"I'm from the UK. In group 2 and just ordered a 7a, fed up of the constant random reboots of my Motorola G200. With the G2 chip and embedded AI this should be at least 1000% better than my current pgone.",332778_1
168,Any bees were bombed this time???😂😂😂,932216_1
169,we all are gonna wait and buy it on BBD sale !! That will be the best price for the pixel 7a,431919_1
170,Why dont tech reviewers dont talk about iphone specs when they review iphones as much as they do on other devices. Like what sony sensor the iphone is using or whatever...,984610_1
171,Is thier any heating issue with this phone,292165_1
172,"After 6 months I will be in group 2 
Till then Beebom rocks",916162_1
173,Please make a comparison video of the Pixel 7a and POCO F5. Both launched at similar timelines. And also I'm finding it hard to decide.,469208_1
174,It is still overpriced,975758_1
175,"this is probobly the best channel in india and bangladesh combined, only if it didnt have music on talking, it could be better",997650_1
176,I will buy it for sure around 35-37k,648981_1
177,🛑VoNR enabled or not?,212594_1
178,Group 3 : Just get the better pixel 7,14135_1
179,"Group 3 ,will be waiting for diwali sale..",853677_1
180,I will wait for flipkart’s bbd sale😊,947130_1
181,"Hey 7A Bro, be ready for many OS and App bugs

Your friendly neighbour Pixel 7 😂",665183_1
182,Kharid kaun raha hai isko jo group devide ho.?? Pixel is a complete flop show outside of social media. I have barely seen this phone is a handful of hands in its years of existence.,742897_1
183,G3 people : only watching all launches but strictly not to buy😆,521399_1
184,As long as they use TENSION processors nobody cares about PIXEL mobiles.  Because they heat up like anything and drain the battery like shit.,395524_1
185,But how to buy charger,885673_1
186,I'm thinking the Samsung A54 is the way to go,157870_1
187,We're really missing the dope intros,693594_1
188,I am in group 3 aka the ones who are praying for a price drop in the future like the 6a,355126_1
189,Group 1 till big billion sale. Group 2 in big billion sale.  Group 1 again after big billion sale.,636096_1
190,Reminds of a certain very underrated Samsung phone 😅,334548_1
191,Group 3: Wait for the Big Billion Days Sale to get the Pixel 7a under 30k!💥🙇,748591_1
192,Overpriced. 30k-35k should have been the price.,617649_1
193,The main problem with google is no fast charging. Especially OnePlus users cannot switch to pixel as it is having only 18w.,884035_1
194,group 3 : buy pixel 7 fro amazon for around the same price,232950_1
195,How is battery performance i am buying for first time and I have booked IT,441765_1
196,Eagerly waiting for the big billion day sale now where I'll get this for under 30k just like last year with pixel 6a,453533_1
197,6A still better at 28999,558056_1
198,How about pixel 6a in 2023 at ~25-29K Price?,956752_1
199,Group 3 :- waiting for BB price cut,888880_1
200,Is it better than nothing phone?,787882_1
201,It's a good package. I'm in  group 2,414729_1
202,Really Awesome upgrade from Google... Because I'm 6a user ... Im supported Group 2,805330_1
203,Those bezels man 😅....,176314_1
204,Love the phone. Will wait for the price to come down a bit.,512127_1
205,"But now we can get pixel 7 for 50k, just 6k more than 7a. So shouldn't you go for 7.",756968_1
206,"We are pixel enthusiast who want best camera,user experience and decent performance
Ps- would wait for BBD sale and would grab it at 35k",875770_1
207,im in the group thats going to get it for 30k in a couple of months,171213_1
208,Wait for big billion days lol,158674_1
209,Group 2 are the idíots who will buy at 40k and Group 1 will wait for Big Billion day sales and buy the phone at 26k. Lol!,191651_1
210,Is their any room for another group? 😁😁Group 3: any word on Xiaomi 13 will launch in India?,9504_1
211,i will buy this phone in 2025.,878734_1
212,If i could differentiate i'd be highlighted (not me you know who),546066_1
213,3:19,381270_1
214,What about service center availability? Is it same as past or changed now?,893253_1
215,"over price h
34,999 best price",703606_1
216,"Group 3 : would rather buy pixel 7, which is better and costs 45k. Pixel 7a is weirdly priced, rather overpriced imo.",110468_1
217,is it better than samsung s21 fe 5g please reply i'm going to buy.,868406_1
218,Food for thought: Isnt it better to get a Pixel 7?,42698_1
219,I'm not in group 1 but I still believes this phone are comes 29999 rs on big billian s time 😅😅😅,258315_1
220,What was that third game he was playing??,134085_1
221,Group 3 : waiting For BBD sales,702925_1
222,Group 1......,612479_1
223,i miss that cool intro.. rupesh pls start using it again,501189_1
224,"for this pricing if anyone wants to buy it now or soon, its way better to spend more 6000 to get the pixel 7 itself.",286393_1
225,"guys planning to buy this for someone so in this range for the average person who would want a decent battery good cameras are there better options??
pls help",219157_1
226,Group 1,843673_1
227,How come bezels are symmetrical? looks like a biased review. I didn't expect this from beebom.,648981_2
228,The fact that 499$ 7a  and 1799$ pixel fold having the same chip [tensor g2] is just insane.,395521_1
229,"I will g4😂😂
Still waiting for price cut....30 k",208715_1
230,Grp1....it should be 30k-35k,153226_1
231,Two 2 doo,481813_1
232,Ofcourse overpiriced as 6a's real price has been 32000 for almost a tear now...its just the novelty price..and will be reduced in few months,184403_1
233,"They are already loosing in for chat gpt and still they think best brand and play like apple being stubborn on giving features they will even loose in smartphone market its time for them to get more sales, Obviously they should give these features 😂",80194_1
234,"This phone has one nano SIM port and one esim port
Does India supports esim?",809178_1
235,"Bro why people are so obsessed with power ,  software is everything, experience a pixel or iphone (tho i hate ios ) then you'll know",212306_1
236,Group 3 watch video only for fun 😊,667028_1
237,group 2.. because getting 4k of on HDFC credit card. so getting it in 40k,993728_1
238,"I am from group 3, who are waiting for BIG BILLION SALE",658849_1
239,I just don't understand why many people love face unlock when the fingerprint scanner works just a good 😅 .. get an iPhone if you want face unlock lol,689525_1
240,Am in the middle group,735153_1
241,Obviously grp 1,114726_1
242,"Insanely huge bazels, no fast charging, price almost as regular 7...😢",672783_1
243,"The main advantage of pixel series is Android updates
Pixel will get first and three full updates and security update for five years

None of the brand gives this",117715_1
244,"Group 3 , when 7a will bi under 30k 🌝",571655_1
245,"Bro just came out from darkness, Batman",847305_1
246,Watching it in my Pixel 7 and I can't find any difference from my phone apart from maybe glass back.,470311_1
247,"I just don't understand Beebom's recommendation at times.
How can this be a good package at current pricing, it's priced so closed to pixel 7 (currently retailing at ₹49,999 w/o discount), which has better build + better cameras+ better charging.
Pixel 7a is definitely slightly overpriced, and people will only start getting this once the prices are slashed, just like what happened with 6a.",987843_1
248,Bezels  are deal breaker for 44k,228205_1
249,But confusion is 7 all ready price is 45k and 7a price is 43k ? That's mean big brother (pixel 7) is a good choice for purchase!..,585911_1
250,Group 1,477055_1
251,Group 1 - The ideal market to be targeted is now 30k to 35k...,321728_1
252,What is the name and model of the white wireless charger?,999120_1
253,"6:05
I'm in Group 3

Wait a few months for the price drops, just like the older pixel A phones.",575019_1
254,"Group 1,bcz I get my pixel 6a at 30k only",935503_1
255,"Will buy it next year at ₹28,000",531033_1
256,Bezels👎,210259_1
257,It's overpriced,698276_1
258,Can you compare it with oneplus 11r? Because 11r is very good value for money rn.,988232_1
259,Lets just compromise on specs and 120 hz amoled but then pixel 7a is a good phone 😂,46852_1
260,"I have a pixel 6, after using this for a year I'm experiencing a horrible battery condition. 
It barely stands for 12 Hrs. The phone is discharging 25% of the battery overnight. 
I totally dislike the phone now.",875430_1
261,"44k frking overpriced 
Why even launch that as 7a if price is matching with 7",769806_1
262,Waiting for big billion days and great indian festival sale to buy a phone. 😅😂,585190_1
263,Why not go for pixel 7 by paying 5k more?,130799_1
264,"Is moto edge 30 ultra a better deal with sd8 +gen 1, 125 watts charger included  in the box, curved display, and same 3 years of android update.... Confused between 7,7a  and 30 ultra...",179396_1
265,"With only 6k extra , pixel 7 is a better buy… IMO",50988_1
266,I'm in Group A waiting for Price Drop to Become Group B,450783_1
267,"Yea, the bezels looks almost as thick as an iPhone!",93562_1
268,In Group 4: waiting for GrapheneOS to support this.,711275_1
269,"Groups 3, wait until it's @35000",596555_1
270,I m in Big billion day group,198445_1
271,Better than A54,941456_1
272,"I will say, just wait for a while.
Go through, reviews for one month. Then go for it.
Offer days are coming. Big deals Big days.",752203_1
273,Group 1 due to the processor,33017_1
274,Group 3- Well balanced (after card discounts),441291_1
275,pixel 7 for 45k only 😂😂,545102_1
276,"no group, but it in Big billion",580927_1
277,Instead I would just wait for an year and buy the Pixel 7 instead keeping the 6A as well! 😅 The 6A is still the best for its price but i guess the 7A is not worth the upgrade for its features and price.,334819_1
278,18 w charging lol,51053_1
279,"Honestly, Pixel 7 is same price as Pixel 7a if you are selling your old phone. If old phone is worth 10k, Pixel 7 will give 3k exchange bonus. + There are HDFC card offers.
Pixel 7a= 44098-4000(Card)-10000(exchange)=30098/-
Pixel 7= 50098-6250(Card)-13000(exchange)=30848/-",151875_1
280,Using same Exynos 2100 chipset and calling it tensor 2😂,815779_1
281,🥁🥁Enters Pixel 7🥁🥁,456076_1
282,"Well I'm in group 3 - waiting for the price to go down , so we can purchase it ! 😂",213425_1
283,Pixel 6 pro available in 30K in indian second hand market,153762_1
284,Claiming 18 watt charging as ‘fast’ in 2023 is criminal and i think its still overpriced. A price around 35-40k would have been good,943769_1
285,group 2 certainly,795213_1
286,When will pixel 8 launch 😮,60745_1
287,"Everytime pixel comes with a deal breaker. This time the Bezels around the display is annoying 😢.
.
Last year im totally confused of pixel 7. And i bought for S22plus😂 and Happy..

As a pixel fan, My dream pixel is still a dream.",767038_1
288,"18W charging with a okayish battery damn whyyyy ...
At least 30w??😞",562720_1
289,this pixel will destroy nothing phone 1,743432_1
290,still group 1,294921_1
291,Does it has basic features like AppLock and other security features like passcode for restart etc,740085_1
292,Pixel 7 and 7a look quite thick in my opinion.,116705_1
293,Group 3 no money to buy it 😢,715159_1
294,Group 3 - Iphones r the best…❤,365514_1
295,Need a comparison Pixel 7 vs pixel 7a,765040_1
296,"I am in group 3, I will wait 6 months when the price will go down.",41735_1
297,CHINESE PHONES are dead now😂,604818_1
298,"I'm definitely gonna pay for the User Experience!
I have been using Pixel ROM on Poco F1 for last 2 years and I'm loving it. 
I've been a Mi Fan, but now I want something clean like this one, so this is gonna be my first phone that I buy from my salary (probably in BBD sale)",809757_1
299,In the group that'll prefer the Pixel 7 instead for ~6k more. The pricing really doesn't make sense when Pixel 7 which is clearly a better phone overall costs only 6k more.,981849_1
300,Sony xperia launch,71289_1
301,Pixel 7 purchase kr le is price me 🥲,453267_1
302,"Its kind of mehh considering the price and the huge bezels. looks really matter a lot. 
Nothing's camera experience was better than last year's 6a. Pixel Experience is what makes it unique and nothing else that proportionately.",380990_1
303,"₹36,000 to ₹30,000 best price",741716_1
304,"Will it not heat up while video recording like Pixel 6a. If it doesn't, i will not buy it",849118_1
305,"I am in group 4 who waits for price of 6a/7a to drop and while waiting the new a series is on the horizon and we thinks to ourselves to wait even more and end up never updating to pixel series. 
I have bypassed 4a, 5a, 6a and will bypass 7a also to stick with my LG G8x.",356910_1
306,Waiting for big billion days❤,730977_1
307,I am in group 2 even tho i am watching this video on an 13k phone 😂,424863_1
308,Group 1 now and in group 2 at big billion days 😂,307938_1
309,4:56 how did you get that metro shot😂?,551818_1
310,S21 Fe still a better choice,730603_1
311,"Saabji ham group 3 me, jo hai so hai, ham to le hi nahi sakte, phir bhi video dekhlete hai😂😂😢",747221_1
312,Let us know when the Price drops to under 40K,265464_1
313,5:27 7.5W wireless charging,398525_1
314,Phone looks bad. Feels like a 20k phone. Look at the bezels.,228315_1
315,wireless charging 5w,371872_1
316,"Bro those bezels are too thick, they look worse than XR AND iPhone 11",594388_1
317,"Beebom is like Sprite, "" Sidhe baat no bakwas""... I m in Group 1 till BBD",352171_1
318,Does wireless charging affects the battery life of a phone in long term if we charge the phone overnight daily?,170845_1
319,The wireless charging is like 7.5W and not 18W,632278_1
