,Comments,Comment ID
28,"I actually got the nothing phone 1 8gb 256gb at 27200 <br>With the SBI card offer that too on no cost emi <br>So does it count ? <a href=""http://www.youtube.com/results?search_query=%23beebom"">#beebom</a>",117365_1
29,"Hi, which website you are using to track the prices of product?",639867_1
30,What&#39;s other best option that has camera better than Samsung S21FE..even by spending 10k extra<br>With less heating<br>Any recommendations under 40k for best possible camera<br><br>Or<br>Even under 50k for best possible camera<br><br>Less heat.,173019_1
31,@Atul Gadekar realme gt neo 3t at 19k,2013_1
32,How about iqoo 9 at 31000 in Amazon ? Is it a good deal?,459154_1
33,Also i just baught Sony XM4 AT 14750,791084_1
34,Pixel 6a?,92496_1
35,@Atul Gadekar get gt neo 3t instead,514665_1
36,I just baught samsung buds 2 pro at 9740 from Amazon which are mostly around 16K,172590_1
37,"​@Sai Subash Jonnalagaddaexactly, how is this a good deal OR even a recommendation now?",847866_1
38,Realme gt 2 in 24999,991033_1
39,Samsung S21 fe 5g 256gb version at 33299 rs at Samsung shop.,840314_1
40,Realme GT 2 is available for 24999 its a good deal if you ask me it has SD888,403347_1
41,​@Avinash N I bought them two days back for 9700 on Amazon,55442_1
42,Poco m5 @9749,875273_1
43,​@Atul Gadekar go for realme gt neo3t for 19999 instead,110865_1
44,Sony xm4 and xm5??,528560_1
45,Honor Magicbook X14 i5 12th gen @47k but with coupons and bank discount its available below 44k,723581_1
46,Realme GT2 pro @33k,41465_1
47,There is around 18k off with SBI Credit Card on Samsung Galaxy Book... Please cover it if possible...,306613_1
48,Is sony linkbuds S at an effective price of 10k a good deal?,685548_1
49,Realme GT 2 at 25k,21538_1
50,I think Realme GT2 is a good deal now.,182892_1
51,Watch 5 for around 17k?,422554_1
52,Any monitor to consider in sale😅,720757_1
53,Samsung buds2 Pro. 16k now available at 10.3k with Bank discounts,500983_1
54,Please suggest me a laptop under 80k for an accountant with latest generations for long run use.,866564_1
55,Nothing ear 2,557003_1
56,Samsung buds live @ 4k,80551_1
57,Nice deal thank you.,390445_1
58,Nice deal,918058_1
59,Pixel 6a @25499,392903_1
60,@Laksh H samsung if u opt for emi on icici credit card,586090_1
61,"Should I buy Redmi Note 12 Pro at 21K or not...please suggest in terms of battery life, display quality and mainly performance",467546_1
62,Please bring a video for smartwatches in budget range like 2000 to 8000 category. We love you a lot,640962_1
63,iPad 9th Gen 64GB at 26k,427682_1
64,​@sameer shekhar Samsung or op?,428070_1
65,Realme gt 2 @ 25K,136483_1
66,Ipad 9th gen is also available 25990,123578_1
67,Buds 2 pro 9k,537147_1
68,"Acer aspire 7 gtx 1650 i5 12 gen available at 48k and 16 gb for 52k<br><br>Asus tuf dash f15 at 66,500",664633_1
69,Moto edge 30 ultra 44k,450545_1
70,How you get 1750 Discount on galaxy watch 4 when its 10% discount? 12999*10% = 1299 not 1750,765508_1
71,S20 fe is so outdated y do you guys recommend it?,83480_1
72,"Please don&#39;t put that text animation music in background, my head is paining after listening to that",635176_1
73,Beebom never fails to impress..only the things which really matter. No prolonged video and stating actual price with separate additional discount. You guys rock.,474945_1
74,"Whats best smartphone for best camera under 50-60k?<br><br>Need for office IT professional  work  and personal camera for clicking birds, wildlife and recording videos sometimes..",656620_1
75,"@Akansha For that, you would be happy with Pixel 7.",847181_1
76,What&#39;s best smartphones under 55k for office work and freelance work <br>Need best camera,864088_1
77,@InternetUser04 Would Pixel 7 a heat less than S21FE and Pixel 7..<br>I need less heating as in my area temperature reach 40-45 degree<br><br>What&#39;s best under 40-60k?,653489_1
78,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90??,901849_1
79,​@Retro TechOnePlus 11r,944041_1
80,"​​@Retro Tech pixel 6a or 7.. or maybe wait for a little longer, pixel 7a is on the way and it&#39;s gonna have the best camera out of all, for about 40k.",213848_1
81,@Retro Tech pixel 7,727522_1
82,What&#39;s other best option that has camera better than Samsung S21FE..even by spending 10k extra<br>With less heating<br>Any recommendations under 40k for best possible camera<br><br>Or<br>Even under 50k for best possible camera<br><br>Less heatw,605610_1
83,Kudos to you for using the usual price instead of mrp like some other channels,981605_1
84,Anyone has any information(chipset and launch in India) about realme gt3 and gt neo 5se ?,864888_1
85,"@Akansha if you&#39;re willing to wait for a few days (till may 11th), you can see the pixel 7a pricing and all too. It will be priced higher at launch than at sales but might come with some launch offers like bundled pair of pixel buds and all so if you&#39;re interested in that. Other than that pixel 7a will go on diwali sale for around 30k so you could wait for a few months if you have the time and a functioning phone right now. Else the pixel 7 at 45k is not at all a bad deal and a pretty great smartphone for your use case",312535_1
86,@Akansha can go with iPhone 13 (if on sale which usually comes at about 57k) or pixel 7 which is 45k rn and has almost the best camera performance along with pretty decent general performance too. S23 is out of budget and not that big of an upgrade from pixel 7 so yeah pixel 7 is the best deal at 45k for your use case if you don&#39;t do hard-core gaming (not the usual subway surfers or bgmi sessions but the intense genshin impact at 1080p ultra quality and all),396403_1
87,What&#39;s best smartphones under 55k for office work and freelance work <br><br>Priority camera and performance,599655_1
88,@Being creative Need best camera,729049_1
89,"@Retro Tech you need to provide your use case and priorities too, every smartphone has one thing better than others",538649_1
90,​@Retro Tech oneplus 11,686611_1
91,What&#39;s best smartphone under 60k<br>OnePlus 11<br>Pixel 7<br>Vivo X90<br>Iphone 13<br>Or<br>Samsung S23<br><br>Or should I wait for Nothing phone 2,944392_1
92,@Eva girl most importantly.. enjoy the purchase 😉,951688_1
93,@Being creative Thank yiu,120202_1
94,"@Eva girl a very good device indeed (if you can afford it). Battery life is better than the s22 series and I&#39;d highly recommend the s23 if you want to go with a Samsung.. else you can wait just a few days for the pixel 7a too. It is launching on May 11 and the specs are amazing (very close to a pixel 7)<br>64mp main + 13mp ultrawide + 13mp selfie, 90hz display, tensor g2 (same as 7 w/ 8gb ram), wireless charging, metal build, compact size (bigger than s23, very slightly smaller than pixel 7), good battery backup and a &quot;flagship-like&quot; experience that the pixels are known to offer and all of this for cheaper than the pixel 7 and s23 and other Chinese high end phones.",670569_1
95,"@Eva girl tbh that&#39;s better than both in overall terms (OneUI is OP, just a little less battery) but the price isn&#39;t within 55-65k (base starts at 75k)",773783_1
96,@Eva girl isn&#39;t that 75k?,957579_1
97,How is Samsung S23 base??,539575_1
98,​@Eva girl x90,842320_1
99,​@Eva girlI&#39;d go with the pixel and the pixel service centres have increased to 10 so there&#39;s that too,578486_1
100,​@Eva girl pixel 7 is better as it has better software and also great camera,463491_1
101,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90??,377060_1
102,The Rog flow series is having quite nice discounts as well :) mainly the entry level x13 and z13 under 1 lac,522624_1
103,Quality of content of Beebom videos is getting amazing day by day. Kudos to all Beebom team!,721724_1
104,Thanks for letting us know about the bad deals as well.❤🔥,750309_1
105,Now that&#39;s some quality content we ask from all the youtubers,83517_1
106,"Vivo X90 is a hypothetical phone model that hasn&#39;t been officially released yet, so there are no confirmed details about its features. However, based on the naming convention of Vivo&#39;s previous models, it&#39;s possible that X90 could be a premium or high-end device that comes with advanced camera capabilities.<br><br>If you&#39;re interested in purchasing a Vivo phone with good camera features, you can consider some of the company&#39;s existing models, such as Vivo X60 Pro+, which features a quad-camera setup with a 50MP primary sensor, a 48MP ultra-wide sensor, a 32MP portrait sensor, and an 8MP periscope telephoto lens. The phone also has advanced features such as 5-axis stabilization, 60x hybrid zoom, and 8K video recording.<br><br>Alternatively, if you have specific requirements for the camera features you need, feel free to let me know, and I can provide more tailored suggestions.",352730_1
107,Beebom never disappoint ❤️🗿,41526_1
108,@Savage Sounds 🗿🗿,637921_1
109,PJ never disappoints 🗿,992080_1
110,"Havells Trimmer BT9010 available at 699/- , Usual price 1500 to 1800",368161_1
111,@Shantanu Nipankar when sale is star i m a plus member so 1day before of sale start,599406_1
112,Don&#39;t buy its a chineese rebranded shit,741370_1
113,im not able to find it.. its expensive,331461_1
114,It&#39;s showing 1400....🙂🙂,317550_1
115,@Devan Singh in which site ?,821081_1
116,@Devan Singh when,222409_1
117,I bought it at 499 only,17566_1
118,thanks buddy,806845_1
119,"@vishnu nair Jai Shree Vishnu, Jai Shree Ram Brother",886738_1
120,I didn&#39;t get it,676709_1
121,Link?,945528_1
122,"@Kishore B look at the cost of philips trimmers , cheapest one is also 800 ruppee+",992994_1
123,@van ngir might come back. Wait for it. Or else go for MI trimmer.,365496_1
124,It&#39;s Rs 1860 for me rn. I need a new trimmer badly 😭,871876_1
125,Thanks bro,642228_1
126,@Make Your life easy konse app pe bai,847481_1
127,@Saif ✓ not appearing to me at this rate,25019_1
128,Great deal bro.. looking for a trimmer for a long time.. got this one<br>Hope the seller is not ur relative who is worried about selling his stock out 😂,942670_1
129,Ordered it bro <br>Hope this is best buy ever for me,523513_1
130,Pawan .yyou champ..you work for havells i have seen you,461488_1
131,"It&#39;s 3-4 year old one, you sure it&#39;s good?",936489_1
132,Misfit or this?,276051_1
133,Just ordered it for 679₹. Good Recommendation.,626673_1
134,"Sorry guys its not worth it, bad quality.Nothing like philips trimmer.",73553_1
135,"Thanks bro, just ordered....❤❤❤",916873_1
136,Main video se jyda tumahra recommendation better lgra 😂,742068_1
137,Purchased dude. Thanks a lot🙌🏼🙏🏼,293114_1
138,Thanks a lot of,930892_1
139,"Thanks bro, much needed deal",165158_1
140,Thanks bro,773349_1
141,Thanks Yaar <br>Ordered,622089_1
142,"I ordered, is this product worth buy?",478137_1
143,How is it? Is it good?,835893_1
144,Thanks purchased it 😊 justnow at 709,561430_1
145,A huge thanks to beebom for this video. I bought S20 FE today!,670790_1
146,"The Galaxy watch 5 LTE was also available at 15,300 which was a great deal",924236_1
147,All offers are pretty cool<br>My bank a/c balance is Rs 20.02 <br>It never makes me fool 😂,471678_1
148,Mera balance 101 rupay ka hai <br>kal hi shagun mila tha,36255_1
149,"The ipad 9th gen was available at 25900 excluding 1750 bank discount, now it&#39;s at 27900",759263_1
150,"You are always really great❤, not like others who literally support the brand and actually start advertising for them",463000_1
151,Beebom knows what consumers want. Amazing Video.,303574_1
152,"Biggest deal which you missed out was marshall Woburn 2 for 35k , usually its around 45k.",87099_1
153,For your time stamp you deserve a subscriber bro 🖤,325470_1
154,Realme gt 2 is also a great deal considering current offer price,786252_1
155,​@Eva girliPhone if you are in the ecosystem. Google if you want updates for longer period and some camera editing features. Samsung if you want a reliable Android phone which could be repaired and better resale value.,637685_1
156,"@Eva girl pixel 7 for camera and ui, samsung for overall decent and iPhone if ios",683252_1
157,So Samsung base S23 or iphone 13 or Pixel 7 <br><br>What&#39;s option to choose under 55??,947962_1
158,​@ABHINAV SHAHVivo x90 camera is better,852912_1
159,Look  At  The  Gyan  Therapy  Copying Others   Video  &amp;   The  Trowling  It is  Receiving   🤦  🤦,87509_1
160,​@Eva girl iPhone 13 is an obvious option to go for and if not comfortable with ios then iqoo 11 5g,794641_1
161,"@Eva girl why would you go for a vivo device if you are spending that much, opt samsung or google",407720_1
162,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90??,904782_1
163,"Lenovo legion 5 with 6 gb rtx 3060 and r7 5800h, 16gb ram, 2k display, Dolby vision 1.05L after applying cards it&#39;ll become less. It was available for 1L also for a few hours",320628_1
164,Is there any chance it becomes available for 1 lakh again ?,969253_1
165,Appreciate your content beebom! 😊,747909_1
166,"Apple Watch Ultra, currently at 75k, excluding bank offers. Generally it sells at 84k -90k.",840766_1
167,@Mir Sayef Thank u,371304_1
168,​@Eva girliPhone 13?,896111_1
169,X90 has a really good camera but.... don&#39;t know about heating,643935_1
170,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90???,347708_1
171,What extension are you using to track the price?,707399_1
172,"Hello beebom team, can you please share the device release date next to the price so we can take an educated guess about how many years that device will recivr future security and android updates , it is a pain to search for those separately. Iam suspecting that all these discounts  are only for devices that 1.5 years old",264187_1
173,Legends waiting for BBD 😅,901613_1
174,@Aman mohanta sep,366697_1
175,Kab hoga?,358741_1
176,@Deeraj kumar September,545777_1
177,When will be upcoming BBD sale,320859_1
178,@shaik asif  mai toh emi pe hi leta hu.. 😂,443082_1
179,"​@Ansh Agarwal they are not legend, they are le jhand",910262_1
180,Me,625381_1
181,Legends buy second hand products at cheaper price 😂,647468_1
182,@Dark Knight bhai majak tha 😞🥲,422579_1
183,​@Dark Knight But everyone is legend 🗿,409978_1
184,​@Krish Bowlerwhy would you need a phone immediately.. unless your phone is broken,597347_1
185,​@Dark Knightyaar what about the demand of the product we need? How can we wait for months if we immediately need a smartphone 😅,118997_1
186,​@Ansh AgarwalYou get the best Value for Money in BBD.,678519_1
187,Legends don&#39;t wait for sale they just buy it 🗿,549296_1
188,Amazing Video!! To the point !! ❤,88740_1
189,Great commitment to your subscribers to make this video...❤️,744622_1
190,realme gt 2 at 25k is the best deal in my opinion,849036_1
191,Galaxy Watch 5 LTE is available for 17.5k normally it fluctuates in 32k-36k range but you will need SBI card and maybe it user specific.,216520_1
192,"I got the redmi note 12 pro (8,256) for 19k by replacing my old redmi note 8, the phone itself was ₹5050, but there an additional ₹4000 discount for exchanging, which meant I am getting ₹9050 for a phone that I got for ₹13500 in 2020, it&#39;s a very good deal.",773396_1
193,Bro you should have purchased realme gt neo 3t it&#39;s also available for 19k and way better than redmi note 12 pro,621907_1
194,@Arjun C scary 😶‍🌫️,711629_1
195,I was purchased redmi note 12 pro on March this year just used 10 days and I&#39;m  notice some flash autoturn off issue checked with service centre they said it&#39;s a motherboard issue my phone is in service centre more than a month now . No response from there  so I given a complaint on consumer court and it still going on 😤😤😤😤😤 be careful bro,605163_1
196,@Priyanshu same bro. Up until redmi note 10.they were the best VFM phones and i have been using note 8 pro for 4 years now and it works good. No issues.,126824_1
197,"​@S5TONIC bro sare milke tmko pagal bna rhe 😂<br>Redmi note series are by far the most VFM phones.<br>Been using RN 9 pro, it&#39;s great<br>MIUI is stable, no ads, tons of features like floating windows, gallery editor, I&#39;m just so used to it that I wanna stick to miui forever.<br>Cameras hv slow mo, micro which are the better than realme &amp; even OnePlus, (I&#39;ve compared them side by side)",498394_1
198,Had been a proud owner of redmi note 11 pro and it got a mother board issue just after 3 months of the warranty completion. Good luck bro,265584_1
199,"@Giz Tech G  just go for s22 series phones<br>Trust me , stick with Samsung,  you will never regret",174810_1
200,@Retro Tech Samsung s22 or vivo x80,652074_1
201,What&#39;s other best option that has camera better than Samsung S21FE..even by spending 10k extra<br>With less heating<br>Any recommendations under 40k for best possible camera<br><br>Or<br>Even under 50k for best possible camera<br><br>Less heat,520308_1
202,"@S5TONIC  yeaa just don&#39;t do updates <br>I was also using redmi series phone<br>the note 10 pro max , and updations ruined my phone. <br><br>Currently I moved to Samsung<br>S21 fe",477150_1
203,@papaya noted.,574067_1
204,@S5TONIC you won&#39;t be able to use that headphone jack and consume your media after redmi gives you a software update to kill your motherboard so better not upgrade your phone in the future,134176_1
205,"Considering the fact I don&#39;t use my camera alot, plus I&#39;ve been using an old phone since 2020, it won&#39;t matter to me that much, I don&#39;t game as well, I got it cause of the stereo speaker because I consume alot of multimedia and the fact that it has as a headphone jack is a plus point for me too.",308058_1
206,"Welp , redmi is always redmi<br>RIP software",202671_1
207,@Sanjay K Negi it&#39;s called the legendary &#39;&#39;Meme Ui&#39;&#39; for a reason 🥶,444621_1
208,"​@papayayes, + buggy software 😂😂",227472_1
209,@hm he&#39;ll cry after sometime😂 dead motherboard,204444_1
210,i tried to purchase it. but there are 100 reviews with 1 star ratings saying that this phone hangs all the time and camera is average,478490_1
211,Macbook air ‘1 was available onflipkart at 73k using sbi card offers,8124_1
212,Thank you very much Beebom❤ Yesterday I have buy the Samsung Galaxy S21 Fe after watching this video it&#39;s huge deal for me as I&#39;m using My Samsung Galaxy J7 Max from 2017 and I exchanged it with 3k Rs in Samsung Shop. In 2017 I am a student and now I&#39;m doing my 1st job and I have buy this with my salary it&#39;s a huge achievement for me.❤ My J7 Max is in really good condition without any damage but battery backup is now going down. Thanks champ(J7 Max) for this 6 Years of Incredible Journey ❤️✨️,36084_1
213,Is nothing ear 2 a good deal foe 8k. I am unable to decide between pixel buds pro at 13.75k and ear 2 at 8k😊 for my s23 ultra. I already have buds 2 pro. Looking for multi point connection as the first point.,185247_1
214,"Guys, pleade dont buy S20 FE 5G. It&#39;s too old",881650_1
215,Use custom rom.. And still better than any 25k phone available.,163935_1
216,"Whats best smartphone for best camera under 50-60k?<br><br>Need for office IT professional  work  and personal camera for clicking birds, wildlife and recording videos sometimes..",586406_1
217,Technology never gets old,420202_1
218,"My commenting from my 4 year old samsung Note 9,which works still like a charm❤",830782_1
219,I want to buy s21 Fe in 2023. Is it good time?,701954_1
220,"@इशु You moron check your stats again, I am talking abt the S20 FE which was the starting one that came on 2021 and make your facts clear before commenting shit, the 2021 sets are getting only 3 years firmware updates and what i wrote there was the same. Baithe raho security patch leke agle 2 saal ke.",105814_1
221,Please make best smartphone under 55k... no one touches segment between 45k-55k<br><br>Because for some video recording and clicking pics are important and performance equally...so the only segment left is 45-55k<br>If you can make video on that for best camera smartphone,821667_1
222,"@Amit Sarkar bro, a flagship exynos is still leagues better, especially with OneUi.<br>if you&#39;re not a mobile &#39;gamer&#39;, the experience alone is worth it.",105674_1
223,"@Pranay Biswas lmao, it will get updates till 2026 you doofus. 4 years of OS updates, 5 years of security: phone launched in 2021 -&gt; 2025-26<br>how many years your precious Realme will give?<br>also,<br>if you use a phone for &quot;gaming&quot;, lmao. good camera, software, stability gaya bhaad mein, let&#39;s do gaming.",754546_1
224,But it&#39;s better than galaxy j3 ☺️,411410_1
225,Yes correct,750240_1
226,The only issue with s21 fe is Exynos... S20 fe comes with snapdragon. The pic quality is too good and some even turn up better than pixel 7.,37631_1
227,You can choose alternative s21 fe,182568_1
228,@Sahil Hussain you will get pixel 6a just little bit 3k+,206163_1
229,agreed,948035_1
230,"Yes!! It&#39;s way too old, software support might end by next year!.",142860_1
231,@Soma Halder yes... That sucks,161009_1
232,Main problem with S20 FE 5G now is old small battery,238385_1
233,@Akansha red magic 8 pro vangiko.. Best,571079_1
234,What&#39;s best smartphones under 55k<br>Need best camera,453668_1
235,Sure noted,180966_1
236,​@TheUjjwalarora realme has by far the worst optimization. Open the camera app and wait for 10 seconds for your phone to work properly,472666_1
237,"Ye s20 fe and s21fe ko jo king holta h na wo oppo or vivo wale hote h real life me...  <br>Saala dono phone ka battery 5 hour backup deta h bas , I😂😂😂😂",374298_1
238,Non take... I&#39;m taking more about practical use as S20FE has non left! I guess just one more update left?,452933_1
239,Still better than a lot of competitions,279194_1
240,"@Ayush Kumar yeah my bad, but still it&#39;s too old",629361_1
241,@Abhinav Goswami S20FE 5G launched on 2021,353697_1
242,"​@Ayush Kumar FYI, that&#39;s already over mate... It&#39;s a 2020 model, it&#39;s 2023 now, u ain&#39;t getting anything",200263_1
243,​@Ayush Kumar and I prefer S23 ultra 😊,917749_1
244,Yep. S21 FE is far better right now.,472759_1
245,@TheUjjwalarora No disrespect but Samsung S series and Realme is class apart. You must use samsung One UI (One UI for M Series and S Series is different). Camera and Software experience can not beat at this price.<br>And I doubt Realme will keep there promise of Software Update.,929056_1
246,"S20 FE is king 👑 at this price level<br>Decent camera, Storage capacity, snapdragon processor 👍 <br>Only battery is below average 👎",59622_1
247,"At 24k i suggest Realme GT 2, it&#39;s a flagship with 3+4 yrs Android update plan.",962455_1
248,Still better than most of the phone at that price. Plus u still have 2 year of Security Update and One Major OS Update.<br>For someone who wants phone for Media consumption and Camera it is best in class.<br>Ps I personally would prefer S21FE 😅,967858_1
249,Yeah agreed 👍,43440_1
250,Most impressive Beebom always... Never skip while watching... Love from Chennai,962213_1
251,"i chose vivo27 for my mom, camera centric, s21 fe was my first choice but read about a lot of the heating issues and bad battery backup with the exynos chip, so stayed away. <br><br>One thing with vivo27 is the bloatware, which I&#39;ll happily remove via adb, so i guess it&#39;s a great deal at 31k, what say peeps?",567813_1
252,We are buying s21fe for my mother. Checked out v27 too but my father said 30k is too expensive for a Vivo phone and curved display would be fragile😅😅,875753_1
253,good to know that you removed the bloats with adb finally some smart smartphone buyer for family,266353_1
254,Bro you could have also included tablets as well,224447_1
255,No bs straight to the point…👏🏻,124560_1
256,Pixel 6 pro at 43K is sweet deal. But 43K is now constant,283686_1
257,I miss the old Beebom intro! Please bring it back 😔,340742_1
258,POCO F4 12GB RAM &amp; 256GB ROM available at 27499 is a great deal it seems. Also comes with a 2 years warranty.,612797_1
259,Heating issue otherwise it&#39;s good,437406_1
260,Very poor camera quality,614452_1
261,I like how this channel creates comparatively short videos with accurate content,42590_1
262,"superb video, but we do look forward products below 5k!",764666_1
263,"no fillers, no bakwas... direct to the point... hats off beebom",583159_1
264,the s21 fe  bank discount of hdfc is for normal purchase or emi  on samsung website? i dont understand,490447_1
265,ya but S20 Fe is kind of really old right. the chip support from qualcomm could be another area where clarity is required.,267886_1
266,I bought Galaxy S20FE in February this year and it still works fine and competes with the latest launches. <br>And the best part is that I got an Android 14 update yesterday.,179673_1
267,You&#39;re doing a great job,689870_1
268,Wonderful work ❤,60314_1
269,Is one plus buds pro 2r available at 9K a good deal.?,620028_1
270,Much awaited 🔥,450725_1
271,"Galaxy Watch 4 LTE - Effective Price will be Rs 11,249 (not 10,249 as u hav mentioned)",554319_1
272,OnePlus  Bullets wireless Z2 current price is1599 usuall it goes around 1799 it is good neckband❤,300881_1
273,no🤫oppo enco buds 2,414249_1
274,Make more such videos please!!❤,280780_1
275,"Acer Nitro 27inch monitor is available just for 13.5k, great for gaming with 165Hz Display. usual price is upwards to 16k",643865_1
276,Which extension was it you used to track the price,364304_1
277,That&#39;s amazing😍😍😍,938834_1
278,realme gt neo 3t will be back in sale or not?,241813_1
279,Pixel 7 PRO is at a much better discount+ Deal at the moment.<br><br>Pixel 7 was already available at 45000 is this offer this time is not any better.<br><br>Pixel 6A is available at around 26K after all discounts.,502527_1
280,​@Eva girl S22+,895332_1
281,"The problem with the pixels are the terrible service availability, even the service rates are extremely high.",817518_1
282,Is there any best phone  under 55-56k or maximum 60k with great camera<br><br>Performance: little bit better than average<br>Need less heating as I live in area with high temperature<br><br>What&#39;s best?<br>Pixel 7<br>Vivo x90????,390708_1
283,"How additional discount of 1750 makes a 13k watch 10,249 ? Beebom needs to practice math😂",191530_1
284,Awesome work 👍,693223_1
285,"Hey, what&#39;s the price graph extension ?",458895_1
286,Always on point and great video. Appreciated. Buyed Galaxy Watch 4 LTE version at 12K.,100837_1
287,@Deepak Bisht hahah😂😂 just waise hi pucha tha.,174043_1
288,@Nisar Ahmed 😂😂 kuch nai milta. Kaash mil jata toh side business ban jata.<br>Are Bhai Dil pr mat lena.<br>Bus rok nai paate khudko jab aaise cheje dekh jaate h. <br>Have a great bruh!,993517_1
289,@Deepak Bisht ho jata hai bhai jaldbaaji me. English correct karke waise milta kya hai😂😂😂,9072_1
290,@Profound its pretty good but i didn&#39;t liked the battery backup.,885718_1
291,Bought not buyed 🤦🏻,728182_1
292,Please do share your experience,458704_1
293,"Very Helpful Video, Thumps Up<br>Please make this type of video in the future too. It helps to buy products wisely.",450245_1
294,Realme GT 2 for 25k getting snapdragon 888<br>Also realme GT 2 PRO for 35k for 8gen 1 and 2k display,191526_1
295,"<a href=""https://www.youtube.com/watch?v=3MZ6aTpFrE0&amp;t=1m03s"">1:03</a> <br>Your math is blowing my mind.<br>Anyways video is direct on point no bs,  thumbs up for that.",452348_1
296,I was about to comment the same Bhai 😂,729186_1
297,"Nice observation, yes a small mistake with calculation",174034_1
298,Samsung Galaxy Buds 2 Pro is generally around 15k to 18k. But right now you can get it under 12k. Some people get it under 12k also,703370_1
299,Got it for 9.5. its available even now for 11k with 5k discount,978356_1
300,@Saksham Bindal bro check,326500_1
301,@Ayyan  I have Amazon pay ICICI card. On it showing discount of only 5700,568720_1
302,@Saksham Bindal now it&#39;s showing me 6500 for full payment and 6700 for emi. Check again,998381_1
303,@Ayyan  oo.. I ws checking the deal then too.. maybe I missed it,720305_1
304,@Ayyan  ok. I am only getting 5700 discount 😅,673471_1
305,Amazon offered extra coupons for prime members and it&#39;s not available right now,823116_1
306,@Saksham Bindal no normla icici card,784589_1
307,@Ayyan  Which card did you use amazon pay ICICI ?,78538_1
308,Bought in amazon early deals before sale at 7256 instant discount with icici card and 600 no cost emi discount.,84300_1
309,@Ayyan how?,206032_1
310,​@Ayyan  how ?,991035_1
311,"@Ayyan bro what, really, when? Buds 2 pro?",44107_1
312,I got for 8k in amazon,666598_1
313,One should go for Pixel 6a at 27k instead of Samsung s20 fe,500938_1
314,"You guys know the pulse, don&#39;t you? Awesome Quick Video",762535_1
315,Quality content.,932264_1
316,"iPad 9 gen is only at 25,900❤❤❤❤ its a really gr8 deal if you want to buy budget iPad.",194060_1
317,But it&#39;s 23k in amazon,741044_1
318,HP Omen 16 (Ryzen 6800H + RTX 3070 ti) at 1.15L is a really good deal on Amazon,296599_1
319,Need to check wattage limit on that GPU then buy,634437_1
320,That&#39;s the cheapest 3070 Laptop!!!,336781_1
321,I bought Motorola edge 30 pro at 30k a month ago. Still couldn&#39;t find a better deal at that price range in these sales. Hands down,105746_1
322,@vibrio cholera thank you,896418_1
